시간,총부하MW,실부하MW
2025-05-27 오전 6:05:00,49590.71875,49060.605469
2025-05-27 오전 6:10:00,49567.148438,49043.34375
2025-05-27 오전 6:15:00,49701.382812,49184.515625
2025-05-27 오전 6:20:00,49717.128906,49180.210938
2025-05-27 오전 6:25:00,49843.554688,49327.191406
2025-05-27 오전 6:30:00,49803.136719,49281.8125
2025-05-27 오전 6:35:00,50047.34375,49536.640625
2025-05-27 오전 6:40:00,50096.1875,49569.785156
2025-05-27 오전 6:45:00,49878.863281,49351.691406
2025-05-27 오전 6:50:00,49867.015625,49336.011719
2025-05-27 오전 6:55:00,50123.480469,49596.554688
2025-05-27 오전 7:00:00,50399.761719,49877.363281
2025-05-27 오전 7:05:00,50784.398438,50247.5625
2025-05-27 오전 7:10:00,50989.496094,50448.953125
2025-05-27 오전 7:15:00,50654.28125,50125.339844
2025-05-27 오전 7:20:00,50471.824219,49932.074219
2025-05-27 오전 7:25:00,50345.597656,49797.375
2025-05-27 오전 7:30:00,50728.949219,50179.859375
2025-05-27 오전 7:35:00,50611.683594,50058.898438
2025-05-27 오전 7:40:00,50395.527344,49834.285156
2025-05-27 오전 7:45:00,50191.453125,49635.8125
2025-05-27 오전 7:50:00,50012.621094,49444.707031
2025-05-27 오전 7:55:00,50115.933594,49536.550781
2025-05-27 오전 8:00:00,50042.378906,49449.414062
2025-05-27 오전 8:05:00,50264.804688,49680.046875
2025-05-27 오전 8:10:00,50321.898438,49717.683594
2025-05-27 오전 8:15:00,50441.960938,49839.054688
2025-05-27 오전 8:20:00,50400.296875,49799.082031
2025-05-27 오전 8:25:00,50541.746094,49906.285156
2025-05-27 오전 8:30:00,50562.902344,49930.738281
2025-05-27 오전 8:35:00,50690.355469,50031.519531
2025-05-27 오전 8:40:00,50747.75,50072.769531
2025-05-27 오전 8:45:00,50665.042969,50011.710938
2025-05-27 오전 8:50:00,50505.867188,49820.097656
2025-05-27 오전 8:55:00,50162.683594,49471.484375
2025-05-27 오전 9:00:00,50057.875,49354.996094
2025-05-27 오전 9:05:00,50103.527344,49382.378906
2025-05-27 오전 9:10:00,50100.667969,49373.890625
2025-05-27 오전 9:15:00,49979.90625,49273.121094
2025-05-27 오전 9:20:00,49540.433594,48802.96875
2025-05-27 오전 9:25:00,49372.867188,48631.238281
2025-05-27 오전 9:30:00,49284.332031,48538.828125
2025-05-27 오전 9:35:00,49037.488281,48271.332031
2025-05-27 오전 9:40:00,48511.511719,47755.175781
2025-05-27 오전 9:45:00,48408.726562,47638.410156
2025-05-27 오전 9:50:00,48236.855469,47462.601562
2025-05-27 오전 9:55:00,47867.890625,47088.988281
2025-05-27 오전 10:00:00,47713.539062,46939.441406
2025-05-27 오전 10:05:00,47901.542969,47159.964844
2025-05-27 오전 10:10:00,47772.46875,47034.234375
2025-05-27 오전 10:15:00,47947.234375,47212.511719
2025-05-27 오전 10:20:00,48027.621094,47296.15625
2025-05-27 오전 10:25:00,47860.011719,47103.246094
2025-05-27 오전 10:30:00,47612.3125,46856.621094
2025-05-27 오전 10:35:00,47598.433594,46841.058594
2025-05-27 오전 10:40:00,47463.832031,46703.214844
2025-05-27 오전 10:45:00,47558.839844,46798.109375
2025-05-27 오전 10:50:00,47451.011719,46677.90625
2025-05-27 오전 10:55:00,47340.101562,46547.945312
2025-05-27 오전 11:00:00,47162.414062,46377.578125
2025-05-27 오전 11:05:00,46519.132812,45721.453125
2025-05-27 오전 11:10:00,46302.734375,45499.285156
2025-05-27 오전 11:15:00,46106.925781,45301.421875
2025-05-27 오전 11:20:00,46041.675781,45284.296875
2025-05-27 오전 11:25:00,45832.328125,45015.1875
2025-05-27 오전 11:30:00,45704.9375,44917.117188
2025-05-27 오전 11:35:00,45317.386719,44539.617188
2025-05-27 오전 11:40:00,45334.710938,44538.980469
2025-05-27 오전 11:45:00,44983.890625,44172.449219
2025-05-27 오전 11:50:00,44291.929688,43494.472656
2025-05-27 오전 11:55:00,43926.261719,43115.210938
2025-05-27 오후 12:00:00,43632.820312,42829.648438
2025-05-27 오후 12:05:00,43544.445312,42735.253906
2025-05-27 오후 12:10:00,43112.371094,42304.933594
2025-05-27 오후 12:15:00,43041.128906,42228.347656
2025-05-27 오후 12:20:00,42915.835938,42119.121094
2025-05-27 오후 12:25:00,42898.769531,42076.785156
2025-05-27 오후 12:30:00,42905.335938,42088.121094
2025-05-27 오후 12:35:00,42825.160156,42022.757812
2025-05-27 오후 12:40:00,42799.378906,41978.085938
2025-05-27 오후 12:45:00,42837.898438,42041.289062
2025-05-27 오후 12:50:00,43139.890625,42341.699219
2025-05-27 오후 12:55:00,43541.882812,42745.511719
2025-05-27 오후 1:00:00,44188.988281,43378.886719
2025-05-27 오후 1:05:00,45024.480469,44237.449219
2025-05-27 오후 1:10:00,45660.722656,44876.382812
2025-05-27 오후 1:15:00,45819.785156,45040.265625
2025-05-27 오후 1:20:00,46081.542969,45289.195312
2025-05-27 오후 1:25:00,46465.472656,45679.808594
2025-05-27 오후 1:30:00,46963.695312,46172.96875
2025-05-27 오후 1:35:00,47091.457031,46278.199219
2025-05-27 오후 1:40:00,47374.660156,46571.621094
2025-05-27 오후 1:45:00,47655.273438,46866.742188
2025-05-27 오후 1:50:00,47743.28125,46953.578125
2025-05-27 오후 1:55:00,47797.226562,47017.367188
2025-05-27 오후 2:00:00,48259.628906,47463.789062
2025-05-27 오후 2:05:00,48419.527344,47637.984375
2025-05-27 오후 2:10:00,48871.363281,48120.75
2025-05-27 오후 2:15:00,48982.230469,48187.242188
2025-05-27 오후 2:30:00,49313.144531,48516.066406
2025-05-27 오후 2:35:00,49551.828125,48771.496094
2025-05-27 오후 2:40:00,49788.242188,49005.464844
2025-05-27 오후 2:45:00,50025.675781,49250.765625
2025-05-27 오후 2:50:00,49978.472656,49210.273438
2025-05-27 오후 2:55:00,50141.382812,49373.644531
2025-05-27 오후 3:00:00,50204.097656,49459.511719
2025-05-27 오후 3:05:00,50443.570312,49706.234375
2025-05-27 오후 3:10:00,50399.003906,49678.558594
2025-05-27 오후 3:15:00,50900.425781,50182.9375
2025-05-27 오후 3:20:00,51312.855469,50615.058594
2025-05-27 오후 3:25:00,51960.292969,51247.417969
2025-05-27 오후 3:30:00,52019.421875,51313.347656
2025-05-27 오후 3:35:00,52252.652344,51557.804688
2025-05-27 오후 3:40:00,52897.003906,52208.390625
2025-05-27 오후 3:45:00,53162.40625,52491.488281
2025-05-27 오후 3:50:00,53544.242188,52868.003906
2025-05-27 오후 3:55:00,53870.03125,53199.070312
2025-05-27 오후 4:00:00,54009.140625,53349.054688
2025-05-27 오후 4:05:00,54330.953125,53657.9375
2025-05-27 오후 4:10:00,55048.3125,54375.757812
2025-05-27 오후 4:15:00,55199.253906,54538.660156
2025-05-27 오후 4:20:00,55821.773438,55141.605469
2025-05-27 오후 4:25:00,56263.570312,55606.894531
2025-05-27 오후 4:30:00,56537.484375,55890.761719
2025-05-27 오후 4:35:00,57059.339844,56419.804688
2025-05-27 오후 4:40:00,57358.046875,56729.167969
2025-05-27 오후 4:45:00,57686.105469,57052.863281
2025-05-27 오후 4:50:00,57662.371094,57036.808594
2025-05-27 오후 4:55:00,57970.628906,57344.78125
2025-05-27 오후 5:00:00,57844.5,57211.484375
2025-05-27 오후 5:05:00,57489.144531,56851.265625
2025-05-27 오후 5:10:00,57950.816406,57300.265625
2025-05-27 오후 5:15:00,58097.984375,57448.390625
2025-05-27 오후 5:20:00,58493.925781,57852.972656
2025-05-27 오후 5:25:00,58696.121094,58039.949219
2025-05-27 오후 5:30:00,58783.335938,58135.917969
2025-05-27 오후 5:35:00,58933.246094,58290.765625
2025-05-27 오후 5:40:00,59221.175781,58589.457031
2025-05-27 오후 5:45:00,59844.378906,59188.8125
2025-05-27 오후 5:50:00,59773.652344,59123.355469
2025-05-27 오후 5:55:00,59971.695312,59330.132812
2025-05-27 오후 6:00:00,60225.0625,59576.3125
2025-05-27 오후 6:05:00,60600.25,59935.40625
2025-05-27 오후 6:10:00,60777.128906,60105.910156
2025-05-27 오후 6:15:00,61278.992188,60617.667969
2025-05-27 오후 6:20:00,61356.621094,60683.363281
2025-05-27 오후 6:25:00,61638.671875,60961.984375
2025-05-27 오후 6:30:00,61886.828125,61209.289062
2025-05-27 오후 6:35:00,61912.03125,61230.132812
2025-05-27 오후 6:40:00,62056.183594,61374.015625
2025-05-27 오후 6:45:00,62187.640625,61530.464844
2025-05-27 오후 6:50:00,62294.171875,61606.457031
2025-05-27 오후 6:55:00,62480.101562,61799.40625
2025-05-27 오후 7:00:00,62683.972656,61997.011719
2025-05-27 오후 7:05:00,62830.425781,62139.652344
2025-05-27 오후 7:10:00,62994.773438,62305.332031
2025-05-27 오후 7:15:00,62816.761719,62128.132812
2025-05-27 오후 7:20:00,63102.644531,62401.117188
2025-05-27 오후 7:25:00,63176.90625,62478.894531
2025-05-27 오후 7:30:00,63276.632812,62557.019531
2025-05-27 오후 7:35:00,63054.714844,62316.398438
2025-05-27 오후 7:40:00,62717.902344,61996.703125
2025-05-27 오후 7:45:00,62733.535156,62001.640625
2025-05-27 오후 7:50:00,62719.214844,61993.992188
2025-05-27 오후 7:55:00,62762.136719,62028.769531
2025-05-27 오후 8:00:00,62582.496094,61875.667969
2025-05-27 오후 8:05:00,62354.097656,61641.363281
2025-05-27 오후 8:10:00,62134.929688,61418.84375
2025-05-27 오후 8:15:00,62129.796875,61412.511719
2025-05-27 오후 8:20:00,62139.03125,61434.066406
2025-05-27 오후 8:25:00,61843.496094,61120.25
2025-05-27 오후 8:30:00,61454.90625,60759.953125
2025-05-27 오후 8:35:00,61337.28125,60648.230469
2025-05-27 오후 8:40:00,61436.984375,60729.101562
2025-05-27 오후 8:45:00,61282.128906,60579.691406
2025-05-27 오후 8:50:00,61134.457031,60445.308594
2025-05-27 오후 8:55:00,60987.246094,60315.503906
2025-05-27 오후 9:00:00,60626.609375,59950.785156
2025-05-27 오후 9:05:00,60220.074219,59555.492188
2025-05-27 오후 9:10:00,60087.339844,59445.480469
2025-05-27 오후 9:15:00,60312.015625,59671.386719
2025-05-27 오후 9:20:00,60138.402344,59500.710938
2025-05-27 오후 9:25:00,59711.820312,59071.386719
2025-05-27 오후 9:30:00,59400.6875,58750.609375
2025-05-27 오후 9:35:00,59082.757812,58440.679688
2025-05-27 오후 9:40:00,59012.945312,58375.597656
2025-05-27 오후 9:45:00,58988.054688,58355.765625
2025-05-27 오후 9:55:00,58594.902344,57964.40625
2025-05-27 오후 10:00:00,58530.042969,57902.15625
2025-05-27 오후 10:05:00,59001.515625,58381.746094
2025-05-27 오후 10:10:00,58857.351562,58207.269531
2025-05-27 오후 10:15:00,58734.410156,58102.699219
2025-05-27 오후 10:20:00,58690.136719,58048.121094
2025-05-27 오후 10:25:00,58346.214844,57713.023438
2025-05-27 오후 10:30:00,58166.257812,57546.558594
2025-05-27 오후 10:35:00,57854.183594,57247.660156
2025-05-27 오후 10:40:00,57868.398438,57253.636719
2025-05-27 오후 10:45:00,57674.59375,57064.039062
2025-05-27 오후 10:50:00,57464.441406,56856.964844
2025-05-27 오후 10:55:00,57107.3125,56498.300781
2025-05-27 오후 11:00:00,56824.125,56215.40625
2025-05-27 오후 11:05:00,57314.660156,56704.941406
2025-05-27 오후 11:10:00,56930.976562,56319.527344
2025-05-27 오후 11:15:00,56513.765625,55908.800781
2025-05-27 오후 11:20:00,56227.191406,55635.683594
2025-05-27 오후 11:25:00,55895.203125,55308.738281
2025-05-27 오후 11:30:00,55792.957031,55208.308594
2025-05-27 오후 11:35:00,55547.523438,54972.78125
2025-05-27 오후 11:40:00,55323.847656,54743.035156
2025-05-27 오후 11:45:00,55001.066406,54416.574219
2025-05-27 오후 11:50:00,54784.40625,54203.265625
2025-05-27 오후 11:55:00,54388.074219,53818.847656
2025-05-28,53779.273438,53210.296875
2025-05-28 오전 12:05:00,53492.660156,52930.394531
2025-05-28 오전 12:10:00,53191.25,52622.875
2025-05-28 오전 12:15:00,52863.53125,52299.011719
2025-05-28 오전 12:20:00,52709.160156,52159.773438
2025-05-28 오전 12:25:00,52390.574219,51861.230469
2025-05-28 오전 12:30:00,51543.652344,50999.871094
2025-05-28 오전 12:35:00,51565.949219,51018.21875
2025-05-28 오전 12:40:00,51807.707031,51253.4375
2025-05-28 오전 12:45:00,51832.742188,51291.992188
2025-05-28 오전 12:50:00,51409.863281,50864.839844
2025-05-28 오전 12:55:00,51009.058594,50461.679688
2025-05-28 오전 1:00:00,51066.921875,50529.761719
2025-05-28 오전 1:05:00,51067.410156,50519.121094
2025-05-28 오전 1:10:00,50911.6875,50357.347656
2025-05-28 오전 1:15:00,50570.910156,50028.675781
2025-05-28 오전 1:20:00,50300.988281,49760.644531
2025-05-28 오전 1:25:00,50000.816406,49468.109375
2025-05-28 오전 1:30:00,50145.546875,49615.222656
2025-05-28 오전 1:35:00,50184.246094,49637.628906
2025-05-28 오전 1:40:00,49891.648438,49360.183594
2025-05-28 오전 1:45:00,49813.4375,49292.855469
2025-05-28 오전 1:50:00,49714.007812,49184.59375
2025-05-28 오전 1:55:00,49710.753906,49190.882812
2025-05-28 오전 2:00:00,49442.347656,48922.585938
2025-05-28 오전 2:05:00,49510.523438,48996.078125
2025-05-28 오전 2:10:00,49220.71875,48694.847656
2025-05-28 오전 2:15:00,48959.417969,48448.300781
2025-05-28 오전 2:20:00,49044.046875,48525.328125
2025-05-28 오전 2:25:00,49175.21875,48656.578125
2025-05-28 오전 2:30:00,48950.777344,48436.039062
2025-05-28 오전 2:35:00,48982.03125,48465.710938
2025-05-28 오전 2:40:00,48967.582031,48455.761719
2025-05-28 오전 2:45:00,48831.769531,48324.476562
2025-05-28 오전 2:50:00,48730.863281,48218.777344
2025-05-28 오전 2:55:00,48615.734375,48110.535156
2025-05-28 오전 3:00:00,48611.929688,48104.816406
2025-05-28 오전 3:05:00,48697.214844,48192.15625
2025-05-28 오전 3:10:00,48459.125,47945.019531
2025-05-28 오전 3:15:00,48398.984375,47893.601562
2025-05-28 오전 3:20:00,48251.148438,47748.109375
2025-05-28 오전 3:25:00,48240.726562,47731.15625
2025-05-28 오전 3:30:00,48402.140625,47893.855469
2025-05-28 오전 3:35:00,48130.992188,47621.4375
2025-05-28 오전 3:40:00,48053.367188,47555.578125
2025-05-28 오전 3:45:00,48196.472656,47697.253906
2025-05-28 오전 3:50:00,48324.523438,47815.65625
2025-05-28 오전 3:55:00,48218.472656,47704.570312
2025-05-28 오전 4:00:00,48042.320312,47537.367188
2025-05-28 오전 4:05:00,48256.160156,47736.929688
2025-05-28 오전 4:10:00,48157.046875,47650.480469
2025-05-28 오전 4:15:00,48297.746094,47793.839844
2025-05-28 오전 4:20:00,48390.375,47875.273438
2025-05-28 오전 4:25:00,48220.175781,47707.324219
2025-05-28 오전 4:30:00,48441.957031,47927.988281
2025-05-28 오전 4:35:00,48773.117188,48266.382812
2025-05-28 오전 4:40:00,48806.976562,48294.71875
2025-05-28 오전 4:45:00,48351.882812,47838.53125
2025-05-28 오전 4:50:00,48450.207031,47932.824219
2025-05-28 오전 4:55:00,48325.367188,47808.949219
2025-05-28 오전 5:00:00,48249.539062,47739.101562
2025-05-28 오전 5:05:00,48462.019531,47965.25
2025-05-28 오전 5:10:00,48391.695312,47871.558594
2025-05-28 오전 5:15:00,48490.316406,47984.476562
2025-05-28 오전 5:20:00,48769.648438,48255.953125
2025-05-28 오전 5:25:00,48961.394531,48448.921875
2025-05-28 오전 5:30:00,49051.527344,48531.417969
2025-05-28 오전 5:35:00,49006.949219,48493.253906
2025-05-28 오전 5:40:00,49197.03125,48669.496094
2025-05-28 오전 5:45:00,49117.664062,48594.222656
2025-05-28 오전 5:50:00,49191.769531,48659.578125
2025-05-28 오전 5:55:00,49298.921875,48781.683594
2025-05-28 오전 6:00:00,49227.605469,48696.847656
2025-05-28 오전 6:05:00,49783.082031,49242.183594
2025-05-28 오전 6:10:00,49808.832031,49289.03125
2025-05-28 오전 6:15:00,50107.566406,49594.722656
2025-05-28 오전 6:20:00,50062.601562,49528.125
2025-05-28 오전 6:25:00,50095.578125,49567.675781
2025-05-28 오전 6:30:00,49843.859375,49322.109375
2025-05-28 오전 6:35:00,50155.375,49627.714844
2025-05-28 오전 6:40:00,50012.695312,49485.554688
2025-05-28 오전 6:45:00,49907.269531,49377.875
2025-05-28 오전 6:50:00,50160.609375,49638.171875
2025-05-28 오전 6:55:00,50192.734375,49673.261719
2025-05-28 오전 7:00:00,50568.953125,50043.128906
2025-05-28 오전 7:05:00,50992.125,50462.761719
2025-05-28 오전 7:10:00,51404.957031,50889.269531
2025-05-28 오전 7:15:00,51287.453125,50743.832031
2025-05-28 오전 7:20:00,51362.773438,50830.378906
2025-05-28 오전 7:25:00,51296.117188,50761.976562
2025-05-28 오전 7:30:00,51302.351562,50772.570312
2025-05-28 오전 7:35:00,51363.644531,50831.171875
2025-05-28 오전 7:40:00,51264.234375,50717.917969
2025-05-28 오전 7:45:00,51188.765625,50662.078125
2025-05-28 오전 7:50:00,51123.757812,50570.40625
2025-05-28 오전 7:55:00,50956.332031,50395
2025-05-28 오전 8:00:00,51300.128906,50734.863281
2025-05-28 오전 8:05:00,51584.277344,50991.226562
2025-05-28 오전 8:10:00,51794.3125,51190.761719
2025-05-28 오전 8:15:00,51896.582031,51302.136719
2025-05-28 오전 8:20:00,51886.933594,51284.128906
2025-05-28 오전 8:25:00,51873.214844,51242.472656
2025-05-28 오전 8:30:00,51568.191406,50941.039062
2025-05-28 오전 8:35:00,51956.175781,51330.734375
2025-05-28 오전 8:40:00,52103.851562,51453.449219
2025-05-28 오전 8:45:00,52109.269531,51449.964844
2025-05-28 오전 8:50:00,52118.320312,51474.015625
2025-05-28 오전 8:55:00,52020.164062,51383.785156
2025-05-28 오전 9:00:00,51940.898438,51298.039062
2025-05-28 오전 9:05:00,51805.347656,51141.613281
2025-05-28 오전 9:10:00,51748.980469,51073.660156
2025-05-28 오전 9:15:00,51546.484375,50850.300781
2025-05-28 오전 9:20:00,51379.046875,50682.617188
2025-05-28 오전 9:25:00,51275.605469,50588.429688
2025-05-28 오전 9:30:00,50876.855469,50181
2025-05-28 오전 9:35:00,50698.824219,49977.441406
2025-05-28 오전 9:40:00,50483.367188,49754.117188
2025-05-28 오전 9:45:00,50219.882812,49488.988281
2025-05-28 오전 9:50:00,49749.011719,48986.605469
2025-05-28 오전 9:55:00,49699.089844,48931.113281
2025-05-28 오전 10:00:00,49270.308594,48507.03125
2025-05-28 오전 10:05:00,49732.035156,49041.574219
2025-05-28 오전 10:10:00,49547.058594,48849.292969
2025-05-28 오전 10:15:00,49490.554688,48800.519531
2025-05-28 오전 10:20:00,49830.433594,49135.597656
2025-05-28 오전 10:25:00,49779.976562,49116.296875
2025-05-28 오전 10:30:00,49433.351562,48782.589844
2025-05-28 오전 10:35:00,49207.199219,48443.640625
2025-05-28 오전 10:40:00,49026.066406,48251.414062
2025-05-28 오전 10:45:00,49037.964844,48281.808594
2025-05-28 오전 10:50:00,49002.085938,48215.445312
2025-05-28 오전 10:55:00,48857.804688,48064.207031
2025-05-28 오전 11:00:00,48674.042969,47875.207031
2025-05-28 오전 11:05:00,48142.03125,47367.269531
2025-05-28 오전 11:10:00,48041.171875,47248.378906
2025-05-28 오전 11:15:00,48061.949219,47290.554688
2025-05-28 오전 11:20:00,48006.609375,47209.734375
2025-05-28 오전 11:25:00,47409.519531,46612.628906
2025-05-28 오전 11:30:00,47069.398438,46262.007812
2025-05-28 오전 11:35:00,47109.296875,46305.777344
2025-05-28 오전 11:40:00,47009.121094,46192.105469
2025-05-28 오전 11:45:00,46908.21875,46073.675781
2025-05-28 오전 11:50:00,46632.738281,45814.410156
2025-05-28 오전 11:55:00,46011.921875,45194.382812
2025-05-28 오후 12:00:00,45379.984375,44567.164062
2025-05-28 오후 12:05:00,45233.488281,44334.734375
2025-05-28 오후 12:10:00,45189.050781,44305.667969
2025-05-28 오후 12:15:00,45065.375,44183.367188
2025-05-28 오후 12:20:00,44807.214844,43919.773438
2025-05-28 오후 12:25:00,44372.386719,43498.199219
2025-05-28 오후 12:30:00,44376.339844,43498.492188
2025-05-28 오후 12:35:00,44249.234375,43364.511719
2025-05-28 오후 12:40:00,44385.25,43500.089844
2025-05-28 오후 12:45:00,44490.582031,43604.9375
2025-05-28 오후 12:50:00,45063.058594,44201.207031
2025-05-28 오후 12:55:00,45350.53125,44479.785156
2025-05-28 오후 1:00:00,46255.847656,45396.105469
2025-05-28 오후 1:05:00,46931.777344,46142.945312
